time, humidity, ambient_temp, m8_temp, m5_temp, dew point
2022-05-01_12-26-54, 45.400000, 25.000000, 25.120000, 25.000000, 12.379242
2022-05-01_12-26-58, 45.500000, 25.000000, 25.120000, 25.000000, 12.412756
2022-05-01_12-27-03, 45.500000, 25.000000, 25.120000, 25.000000, 12.412756
2022-05-01_12-27-07, 45.500000, 25.000000, 25.120000, 25.000000, 12.412756
2022-05-01_12-27-11, 45.400000, 24.900000, 25.120000, 25.000000, 12.288436
2022-05-01_12-27-15, 45.500000, 24.900000, 25.120000, 25.000000, 12.321926
2022-05-01_12-27-19, 45.500000, 24.900000, 25.120000, 25.000000, 12.321926
2022-05-01_12-27-23, 45.600000, 24.900000, 25.120000, 25.060000, 12.355351
2022-05-01_12-27-27, 45.600000, 24.900000, 25.190000, 25.060000, 12.355351
2022-05-01_12-27-31, 45.600000, 24.900000, 25.250000, 25.120000, 12.355351
2022-05-01_12-27-35, 45.600000, 24.900000, 25.250000, 25.190000, 12.355351
2022-05-01_12-27-40, 45.600000, 25.000000, 25.310000, 25.190000, 12.446205
2022-05-01_12-27-44, 45.600000, 25.000000, 25.310000, 25.250000, 12.446205
2022-05-01_12-27-48, 45.600000, 24.900000, 25.310000, 25.250000, 12.355351
2022-05-01_12-27-52, 45.600000, 24.900000, 25.370000, 25.250000, 12.355351
2022-05-01_12-27-56, 45.600000, 25.000000, 25.370000, 25.250000, 12.446205
2022-05-01_12-28-00, 45.700000, 25.000000, 25.370000, 25.250000, 12.479590
2022-05-01_12-28-04, 46.000000, 25.000000, 25.370000, 25.250000, 12.579358
2022-05-01_12-28-08, 46.100000, 24.900000, 25.370000, 25.250000, 12.521515
2022-05-01_12-28-12, 46.300000, 25.000000, 25.370000, 25.310000, 12.678556
2022-05-01_12-28-16, 46.100000, 25.000000, 25.440000, 25.310000, 12.612487
2022-05-01_12-28-21, 45.900000, 25.000000, 25.440000, 25.310000, 12.546166
2022-05-01_12-28-25, 45.700000, 25.000000, 25.440000, 25.310000, 12.479590
2022-05-01_12-28-29, 45.600000, 25.000000, 25.440000, 25.310000, 12.446205
2022-05-01_12-28-33, 45.600000, 25.000000, 25.440000, 25.370000, 12.446205
2022-05-01_12-28-37, 45.500000, 24.900000, 25.440000, 25.310000, 12.321926
2022-05-01_12-28-41, 45.500000, 24.900000, 25.440000, 25.310000, 12.321926
2022-05-01_12-28-45, 45.500000, 24.900000, 25.440000, 25.310000, 12.321926
2022-05-01_12-28-49, 45.500000, 25.000000, 25.440000, 25.370000, 12.412756
2022-05-01_12-28-53, 45.500000, 25.000000, 25.440000, 25.370000, 12.412756
2022-05-01_12-28-58, 45.500000, 25.000000, 25.440000, 25.310000, 12.412756
2022-05-01_12-29-02, 45.500000, 25.000000, 25.370000, 25.310000, 12.412756
2022-05-01_12-29-06, 45.500000, 25.000000, 25.370000, 25.250000, 12.412756
2022-05-01_12-29-10, 45.500000, 24.900000, 25.310000, 25.250000, 12.321926
2022-05-01_12-29-14, 45.500000, 25.000000, 25.310000, 25.190000, 12.412756
2022-05-01_12-29-18, 45.500000, 25.000000, 25.250000, 25.190000, 12.412756
2022-05-01_12-29-22, 45.500000, 25.000000, 25.250000, 25.190000, 12.412756
2022-05-01_12-29-26, 45.500000, 25.000000, 25.190000, 25.120000, 12.412756
2022-05-01_12-29-30, 45.500000, 25.000000, 25.120000, 25.060000, 12.412756
2022-05-01_12-29-34, 45.500000, 25.000000, 25.120000, 25.000000, 12.412756
2022-05-01_12-29-39, 45.500000, 25.000000, 25.060000, 25.000000, 12.412756
2022-05-01_12-29-43, 45.500000, 25.000000, 25.000000, 24.940000, 12.412756
2022-05-01_12-29-47, 45.500000, 25.000000, 25.000000, 24.940000, 12.412756
2022-05-01_12-29-51, 45.500000, 25.000000, 24.870000, 24.870000, 12.412756
2022-05-01_12-29-55, 45.400000, 25.000000, 24.810000, 24.750000, 12.379242
2022-05-01_12-29-59, 45.400000, 25.000000, 24.750000, 24.750000, 12.379242
2022-05-01_12-30-03, 45.400000, 25.000000, 24.690000, 24.620000, 12.379242
2022-05-01_12-30-07, 45.400000, 25.000000, 24.620000, 24.560000, 12.379242
2022-05-01_12-30-11, 45.400000, 25.000000, 24.500000, 24.440000, 12.379242
2022-05-01_12-30-16, 45.400000, 25.000000, 24.440000, 24.370000, 12.379242
2022-05-01_12-30-20, 45.400000, 25.000000, 24.310000, 24.310000, 12.379242
2022-05-01_12-30-24, 45.400000, 25.000000, 24.250000, 24.250000, 12.379242
2022-05-01_12-30-28, 45.400000, 25.000000, 24.120000, 24.120000, 12.379242
2022-05-01_12-30-32, 45.400000, 25.000000, 24.060000, 24.000000, 12.379242
2022-05-01_12-30-36, 45.400000, 25.000000, 23.940000, 23.940000, 12.379242
2022-05-01_12-30-40, 45.400000, 25.000000, 23.810000, 23.810000, 12.379242
2022-05-01_12-30-44, 45.400000, 25.000000, 23.750000, 23.750000, 12.379242
2022-05-01_12-30-48, 45.400000, 25.000000, 23.620000, 23.620000, 12.379242
2022-05-01_12-30-53, 45.400000, 25.000000, 23.500000, 23.500000, 12.379242
2022-05-01_12-30-57, 45.400000, 25.000000, 23.370000, 23.370000, 12.379242
2022-05-01_12-31-01, 45.400000, 25.000000, 23.250000, 23.250000, 12.379242
2022-05-01_12-31-05, 45.400000, 25.000000, 23.120000, 23.120000, 12.379242
2022-05-01_12-31-09, 45.400000, 25.000000, 23.000000, 23.060000, 12.379242
2022-05-01_12-31-13, 45.400000, 25.000000, 22.870000, 22.940000, 12.379242
2022-05-01_12-31-17, 45.400000, 25.000000, 22.750000, 22.810000, 12.379242
2022-05-01_12-31-21, 45.400000, 25.000000, 22.620000, 22.690000, 12.379242
2022-05-01_12-31-25, 45.400000, 25.000000, 22.560000, 22.620000, 12.379242
2022-05-01_12-31-29, 45.400000, 25.000000, 22.440000, 22.440000, 12.379242
2022-05-01_12-31-34, 45.400000, 25.000000, 22.250000, 22.310000, 12.379242
2022-05-01_12-31-38, 45.400000, 25.000000, 22.120000, 22.250000, 12.379242
2022-05-01_12-31-42, 45.400000, 25.000000, 22.000000, 22.120000, 12.379242
2022-05-01_12-31-46, 45.400000, 25.000000, 21.870000, 21.940000, 12.379242
2022-05-01_12-31-50, 45.400000, 25.000000, 21.750000, 21.810000, 12.379242
2022-05-01_12-31-54, 45.400000, 25.000000, 21.620000, 21.690000, 12.379242
2022-05-01_12-31-58, 45.400000, 25.000000, 21.500000, 21.560000, 12.379242
2022-05-01_12-32-02, 45.400000, 25.000000, 21.370000, 21.370000, 12.379242
2022-05-01_12-32-06, 45.300000, 25.000000, 21.250000, 21.310000, 12.345664
2022-05-01_12-32-11, 45.300000, 25.000000, 21.060000, 21.190000, 12.345664
2022-05-01_12-32-15, 45.300000, 25.000000, 20.940000, 21.060000, 12.345664
2022-05-01_12-32-19, 45.300000, 25.000000, 20.810000, 20.940000, 12.345664
2022-05-01_12-32-23, 45.300000, 25.000000, 20.690000, 20.810000, 12.345664
2022-05-01_12-32-27, 45.300000, 25.000000, 20.560000, 20.690000, 12.345664
2022-05-01_12-32-31, 45.300000, 25.000000, 20.440000, 20.560000, 12.345664
2022-05-01_12-32-35, 45.300000, 25.000000, 20.250000, 20.440000, 12.345664
2022-05-01_12-32-39, 45.300000, 25.000000, 20.190000, 20.310000, 12.345664
2022-05-01_12-32-43, 45.300000, 25.000000, 20.000000, 20.190000, 12.345664
2022-05-01_12-32-48, 45.300000, 25.000000, 19.870000, 20.000000, 12.345664
2022-05-01_12-32-52, 45.300000, 25.000000, 19.750000, 19.940000, 12.345664
2022-05-01_12-32-56, 45.300000, 25.000000, 19.620000, 19.750000, 12.345664
2022-05-01_12-33-00, 45.300000, 25.000000, 19.500000, 19.620000, 12.345664
2022-05-01_12-33-04, 45.300000, 25.000000, 19.370000, 19.500000, 12.345664
2022-05-01_12-33-08, 45.300000, 25.000000, 19.190000, 19.370000, 12.345664
2022-05-01_12-33-12, 45.300000, 25.000000, 19.120000, 19.250000, 12.345664
2022-05-01_12-33-16, 45.300000, 25.000000, 19.000000, 19.120000, 12.345664
2022-05-01_12-33-20, 45.300000, 25.000000, 18.870000, 19.000000, 12.345664
2022-05-01_12-33-24, 45.300000, 25.000000, 18.750000, 18.870000, 12.345664
2022-05-01_12-33-29, 45.300000, 25.000000, 18.620000, 18.750000, 12.345664
2022-05-01_12-33-33, 45.300000, 25.000000, 18.500000, 18.620000, 12.345664
2022-05-01_12-33-37, 45.300000, 25.000000, 18.310000, 18.440000, 12.345664
2022-05-01_12-33-41, 45.300000, 25.000000, 18.250000, 18.310000, 12.345664
2022-05-01_12-33-45, 45.300000, 25.000000, 18.060000, 18.190000, 12.345664
2022-05-01_12-33-49, 45.300000, 25.000000, 17.940000, 18.120000, 12.345664
2022-05-01_12-33-53, 45.300000, 25.000000, 17.810000, 17.940000, 12.345664
2022-05-01_12-33-57, 45.300000, 25.000000, 17.690000, 17.810000, 12.345664
2022-05-01_12-34-01, 45.300000, 25.000000, 17.560000, 17.690000, 12.345664
2022-05-01_12-34-06, 45.300000, 25.000000, 17.440000, 17.620000, 12.345664
2022-05-01_12-34-10, 45.300000, 25.000000, 17.310000, 17.500000, 12.345664
2022-05-01_12-34-14, 45.300000, 25.000000, 17.190000, 17.310000, 12.345664
2022-05-01_12-34-18, 45.300000, 25.000000, 17.060000, 17.250000, 12.345664
2022-05-01_12-34-22, 45.300000, 25.000000, 16.940000, 17.120000, 12.345664
2022-05-01_12-34-26, 45.300000, 25.000000, 16.810000, 16.940000, 12.345664
2022-05-01_12-34-30, 45.300000, 25.000000, 16.690000, 16.810000, 12.345664
2022-05-01_12-34-34, 45.300000, 25.000000, 16.560000, 16.750000, 12.345664
2022-05-01_12-34-38, 45.300000, 25.000000, 16.440000, 16.620000, 12.345664
2022-05-01_12-34-42, 45.300000, 25.000000, 16.310000, 16.500000, 12.345664
2022-05-01_12-34-47, 45.300000, 25.000000, 16.190000, 16.370000, 12.345664
2022-05-01_12-34-51, 45.300000, 25.000000, 16.060000, 16.250000, 12.345664
2022-05-01_12-34-55, 45.300000, 25.000000, 15.940000, 16.190000, 12.345664
2022-05-01_12-34-59, 45.300000, 25.000000, 15.880000, 16.000000, 12.345664
2022-05-01_12-35-03, 45.300000, 25.000000, 15.750000, 15.940000, 12.345664
2022-05-01_12-35-07, 45.300000, 25.000000, 15.630000, 15.810000, 12.345664
2022-05-01_12-35-11, 45.300000, 25.000000, 15.500000, 15.690000, 12.345664
2022-05-01_12-35-15, 45.300000, 25.000000, 15.440000, 15.560000, 12.345664
2022-05-01_12-35-19, 45.400000, 25.100000, 15.250000, 15.440000, 12.470045
2022-05-01_12-35-24, 45.300000, 25.000000, 15.190000, 15.380000, 12.345664
2022-05-01_12-35-28, 45.300000, 25.000000, 15.060000, 15.250000, 12.345664
2022-05-01_12-35-32, 45.400000, 25.100000, 14.940000, 15.130000, 12.470045
2022-05-01_12-35-36, 45.300000, 25.000000, 14.880000, 15.000000, 12.345664
2022-05-01_12-35-40, 45.400000, 25.000000, 14.810000, 14.940000, 12.379242
2022-05-01_12-35-44, 45.300000, 25.000000, 14.880000, 15.000000, 12.345664
2022-05-01_12-35-48, 45.400000, 25.000000, 14.940000, 15.060000, 12.379242
2022-05-01_12-35-52, 45.400000, 25.000000, 15.060000, 15.130000, 12.379242
2022-05-01_12-35-56, 45.300000, 25.000000, 15.190000, 15.250000, 12.345664
2022-05-01_12-36-01, 45.400000, 25.000000, 15.380000, 15.380000, 12.379242
2022-05-01_12-36-05, 45.400000, 25.000000, 15.500000, 15.560000, 12.379242
2022-05-01_12-36-09, 45.400000, 25.000000, 15.690000, 15.690000, 12.379242
2022-05-01_12-36-13, 45.400000, 25.000000, 15.880000, 15.880000, 12.379242
2022-05-01_12-36-17, 45.400000, 25.000000, 16.060000, 16.000000, 12.379242
2022-05-01_12-36-21, 45.400000, 25.000000, 16.190000, 16.190000, 12.379242
2022-05-01_12-36-25, 45.400000, 25.000000, 16.370000, 16.370000, 12.379242
2022-05-01_12-36-29, 45.400000, 25.000000, 16.560000, 16.500000, 12.379242
2022-05-01_12-36-33, 45.400000, 25.000000, 16.690000, 16.690000, 12.379242
2022-05-01_12-36-37, 45.400000, 25.000000, 16.810000, 16.810000, 12.379242
2022-05-01_12-36-42, 45.400000, 25.000000, 17.000000, 16.940000, 12.379242
2022-05-01_12-36-46, 45.400000, 25.000000, 17.120000, 17.060000, 12.379242
2022-05-01_12-36-50, 45.400000, 25.000000, 17.250000, 17.190000, 12.379242
2022-05-01_12-36-54, 45.400000, 25.000000, 17.370000, 17.250000, 12.379242
2022-05-01_12-36-58, 45.400000, 25.000000, 17.440000, 17.440000, 12.379242
2022-05-01_12-37-02, 45.400000, 25.000000, 17.500000, 17.500000, 12.379242
2022-05-01_12-37-06, 45.400000, 25.000000, 17.560000, 17.500000, 12.379242
2022-05-01_12-37-10, 45.400000, 25.000000, 17.620000, 17.560000, 12.379242
2022-05-01_12-37-14, 45.500000, 25.000000, 17.620000, 17.500000, 12.412756
2022-05-01_12-37-19, 45.400000, 25.000000, 17.560000, 17.500000, 12.379242
2022-05-01_12-37-23, 45.400000, 25.000000, 17.560000, 17.500000, 12.379242
2022-05-01_12-37-27, 45.400000, 25.000000, 17.500000, 17.500000, 12.379242
2022-05-01_12-37-31, 45.500000, 25.000000, 17.440000, 17.440000, 12.412756
2022-05-01_12-37-35, 45.400000, 25.000000, 17.370000, 17.370000, 12.379242
2022-05-01_12-37-39, 45.400000, 25.000000, 17.310000, 17.310000, 12.379242
2022-05-01_12-37-43, 45.500000, 25.000000, 17.250000, 17.250000, 12.412756
2022-05-01_12-37-47, 45.500000, 25.000000, 17.120000, 17.190000, 12.412756
2022-05-01_12-37-51, 45.400000, 25.000000, 17.060000, 17.060000, 12.379242
2022-05-01_12-37-56, 45.400000, 25.000000, 16.940000, 17.000000, 12.379242
2022-05-01_12-38-00, 45.400000, 25.000000, 16.870000, 16.940000, 12.379242
2022-05-01_12-38-04, 45.500000, 25.000000, 16.750000, 16.810000, 12.412756
2022-05-01_12-38-08, 45.400000, 25.000000, 16.620000, 16.750000, 12.379242
2022-05-01_12-38-12, 45.400000, 25.000000, 16.560000, 16.620000, 12.379242
2022-05-01_12-38-16, 45.400000, 25.000000, 16.440000, 16.500000, 12.379242
2022-05-01_12-38-20, 45.400000, 25.000000, 16.370000, 16.440000, 12.379242
2022-05-01_12-38-24, 45.400000, 25.000000, 16.250000, 16.370000, 12.379242
2022-05-01_12-38-28, 45.400000, 25.000000, 16.120000, 16.190000, 12.379242
2022-05-01_12-38-32, 45.400000, 25.000000, 16.060000, 16.120000, 12.379242
2022-05-01_12-38-37, 45.400000, 25.000000, 15.940000, 16.000000, 12.379242
2022-05-01_12-38-41, 45.400000, 25.000000, 15.880000, 15.940000, 12.379242
2022-05-01_12-38-45, 45.400000, 25.000000, 15.750000, 15.810000, 12.379242
2022-05-01_12-38-49, 45.400000, 25.000000, 15.630000, 15.690000, 12.379242
2022-05-01_12-38-53, 45.400000, 25.000000, 15.560000, 15.630000, 12.379242
2022-05-01_12-38-57, 45.400000, 25.000000, 15.440000, 15.500000, 12.379242
2022-05-01_12-39-01, 45.400000, 25.000000, 15.310000, 15.440000, 12.379242
2022-05-01_12-39-05, 45.400000, 25.000000, 15.250000, 15.380000, 12.379242
2022-05-01_12-39-09, 45.400000, 25.000000, 15.250000, 15.310000, 12.379242
2022-05-01_12-39-14, 45.300000, 25.000000, 15.250000, 15.380000, 12.345664
2022-05-01_12-39-18, 45.400000, 25.000000, 15.380000, 15.380000, 12.379242
2022-05-01_12-39-22, 45.300000, 25.000000, 15.440000, 15.500000, 12.345664
2022-05-01_12-39-26, 45.300000, 25.000000, 15.630000, 15.630000, 12.345664
2022-05-01_12-39-30, 45.300000, 25.000000, 15.690000, 15.750000, 12.345664
2022-05-01_12-39-34, 45.300000, 25.000000, 15.810000, 15.810000, 12.345664
2022-05-01_12-39-38, 45.300000, 25.000000, 15.940000, 15.940000, 12.345664
2022-05-01_12-39-42, 45.300000, 25.000000, 16.120000, 16.060000, 12.345664
2022-05-01_12-39-46, 45.300000, 25.000000, 16.190000, 16.190000, 12.345664
2022-05-01_12-39-51, 45.300000, 25.000000, 16.370000, 16.250000, 12.345664
2022-05-01_12-39-55, 45.300000, 25.000000, 16.500000, 16.440000, 12.345664
2022-05-01_12-39-59, 45.300000, 25.000000, 16.620000, 16.500000, 12.345664
2022-05-01_12-40-03, 45.300000, 25.000000, 16.690000, 16.620000, 12.345664
2022-05-01_12-40-07, 45.300000, 25.000000, 16.750000, 16.750000, 12.345664
2022-05-01_12-40-11, 45.300000, 25.000000, 16.870000, 16.810000, 12.345664
2022-05-01_12-40-15, 45.300000, 25.000000, 17.000000, 16.940000, 12.345664
2022-05-01_12-40-19, 45.300000, 25.000000, 17.060000, 17.000000, 12.345664
2022-05-01_12-40-23, 45.400000, 25.000000, 17.190000, 17.120000, 12.379242
2022-05-01_12-40-27, 45.400000, 25.000000, 17.250000, 17.190000, 12.379242
2022-05-01_12-40-32, 45.400000, 25.000000, 17.310000, 17.250000, 12.379242
2022-05-01_12-40-36, 45.300000, 24.900000, 17.370000, 17.250000, 12.254881
2022-05-01_12-40-40, 45.400000, 25.000000, 17.370000, 17.310000, 12.379242
2022-05-01_12-40-44, 45.400000, 25.000000, 17.370000, 17.310000, 12.379242
2022-05-01_12-40-48, 45.400000, 25.000000, 17.370000, 17.250000, 12.379242
2022-05-01_12-40-52, 45.400000, 25.000000, 17.310000, 17.250000, 12.379242
2022-05-01_12-40-56, 45.400000, 25.000000, 17.250000, 17.250000, 12.379242
2022-05-01_12-41-00, 45.400000, 25.000000, 17.190000, 17.190000, 12.379242
2022-05-01_12-41-04, 45.500000, 25.000000, 17.120000, 17.120000, 12.412756
2022-05-01_12-41-09, 45.500000, 25.000000, 17.060000, 17.060000, 12.412756
2022-05-01_12-41-13, 45.400000, 25.000000, 17.000000, 17.000000, 12.379242
2022-05-01_12-41-17, 45.400000, 25.000000, 16.940000, 16.940000, 12.379242
2022-05-01_12-41-21, 45.500000, 25.000000, 16.870000, 16.870000, 12.412756
2022-05-01_12-41-25, 45.400000, 25.000000, 16.750000, 16.750000, 12.379242
2022-05-01_12-41-29, 45.400000, 25.000000, 16.690000, 16.690000, 12.379242
2022-05-01_12-41-33, 45.400000, 25.000000, 16.620000, 16.620000, 12.379242
2022-05-01_12-41-37, 45.500000, 25.000000, 16.560000, 16.500000, 12.412756
2022-05-01_12-41-41, 45.500000, 25.000000, 16.440000, 16.440000, 12.412756
2022-05-01_12-41-46, 45.500000, 25.000000, 16.310000, 16.310000, 12.412756
2022-05-01_12-41-50, 45.500000, 25.000000, 16.190000, 16.250000, 12.412756
2022-05-01_12-41-54, 45.500000, 25.000000, 16.120000, 16.120000, 12.412756
2022-05-01_12-41-58, 45.400000, 25.000000, 16.000000, 16.000000, 12.379242
2022-05-01_12-42-02, 45.400000, 25.000000, 15.880000, 15.940000, 12.379242
2022-05-01_12-42-06, 45.400000, 25.000000, 15.750000, 15.810000, 12.379242
2022-05-01_12-42-10, 45.400000, 25.000000, 15.690000, 15.750000, 12.379242
2022-05-01_12-42-14, 45.400000, 25.000000, 15.560000, 15.630000, 12.379242
2022-05-01_12-42-18, 45.400000, 25.000000, 15.500000, 15.500000, 12.379242
2022-05-01_12-42-22, 45.400000, 25.000000, 15.380000, 15.440000, 12.379242
2022-05-01_12-42-27, 45.400000, 25.000000, 15.310000, 15.380000, 12.379242
2022-05-01_12-42-31, 45.400000, 25.000000, 15.250000, 15.380000, 12.379242
2022-05-01_12-42-35, 45.400000, 25.000000, 15.310000, 15.310000, 12.379242
2022-05-01_12-42-39, 45.400000, 25.000000, 15.380000, 15.380000, 12.379242
2022-05-01_12-42-43, 45.500000, 25.000000, 15.440000, 15.440000, 12.412756
2022-05-01_12-42-47, 45.500000, 25.000000, 15.560000, 15.560000, 12.412756
2022-05-01_12-42-51, 45.500000, 25.000000, 15.690000, 15.630000, 12.412756
2022-05-01_12-42-55, 45.400000, 24.900000, 15.810000, 15.750000, 12.288436
2022-05-01_12-42-59, 45.500000, 25.000000, 15.940000, 15.810000, 12.412756
2022-05-01_12-43-04, 45.400000, 24.900000, 16.060000, 15.940000, 12.288436
2022-05-01_12-43-08, 45.500000, 25.000000, 16.120000, 16.060000, 12.412756
2022-05-01_12-43-12, 45.500000, 25.000000, 16.250000, 16.190000, 12.412756
2022-05-01_12-43-16, 45.500000, 24.900000, 16.370000, 16.250000, 12.321926
2022-05-01_12-43-20, 45.500000, 25.000000, 16.440000, 16.370000, 12.412756
2022-05-01_12-43-24, 45.500000, 25.000000, 16.560000, 16.500000, 12.412756
2022-05-01_12-43-28, 45.500000, 25.000000, 16.620000, 16.560000, 12.412756
2022-05-01_12-43-32, 45.500000, 25.000000, 16.690000, 16.620000, 12.412756
2022-05-01_12-43-36, 45.500000, 25.000000, 16.810000, 16.750000, 12.412756
2022-05-01_12-43-40, 45.500000, 25.000000, 16.870000, 16.810000, 12.412756
2022-05-01_12-43-45, 45.500000, 25.000000, 16.940000, 16.870000, 12.412756
2022-05-01_12-43-49, 45.500000, 25.000000, 17.060000, 17.000000, 12.412756
2022-05-01_12-43-53, 45.500000, 25.000000, 17.120000, 17.060000, 12.412756
2022-05-01_12-43-57, 45.500000, 25.000000, 17.190000, 17.120000, 12.412756
2022-05-01_12-44-01, 45.500000, 25.000000, 17.250000, 17.190000, 12.412756
2022-05-01_12-44-05, 45.500000, 25.000000, 17.250000, 17.190000, 12.412756
2022-05-01_12-44-09, 45.500000, 25.000000, 17.310000, 17.250000, 12.412756
2022-05-01_12-44-13, 45.500000, 24.900000, 17.310000, 17.250000, 12.321926
2022-05-01_12-44-17, 45.500000, 25.000000, 17.250000, 17.250000, 12.412756
2022-05-01_12-44-22, 45.500000, 25.000000, 17.250000, 17.250000, 12.412756
2022-05-01_12-44-26, 45.500000, 25.000000, 17.190000, 17.190000, 12.412756
2022-05-01_12-44-30, 45.400000, 24.900000, 17.120000, 17.120000, 12.288436
2022-05-01_12-44-34, 45.500000, 25.000000, 17.120000, 17.060000, 12.412756
2022-05-01_12-44-38, 45.400000, 24.900000, 17.060000, 17.000000, 12.288436
2022-05-01_12-44-42, 45.500000, 24.900000, 17.000000, 16.940000, 12.321926
2022-05-01_12-44-46, 45.400000, 24.900000, 16.870000, 16.870000, 12.288436
2022-05-01_12-44-50, 45.500000, 24.900000, 16.810000, 16.810000, 12.321926
2022-05-01_12-44-54, 45.500000, 25.000000, 16.690000, 16.750000, 12.412756
2022-05-01_12-44-59, 45.500000, 24.900000, 16.620000, 16.690000, 12.321926
2022-05-01_12-45-03, 45.500000, 25.000000, 16.560000, 16.620000, 12.412756
2022-05-01_12-45-07, 45.500000, 25.000000, 16.440000, 16.440000, 12.412756
2022-05-01_12-45-11, 45.500000, 25.000000, 16.310000, 16.370000, 12.412756
2022-05-01_12-45-15, 45.500000, 25.000000, 16.250000, 16.310000, 12.412756
2022-05-01_12-45-19, 45.500000, 24.900000, 16.120000, 16.190000, 12.321926
2022-05-01_12-45-23, 45.500000, 25.000000, 16.060000, 16.060000, 12.412756
2022-05-01_12-45-27, 45.500000, 24.900000, 15.940000, 16.000000, 12.321926
2022-05-01_12-45-31, 45.500000, 24.900000, 15.810000, 15.880000, 12.321926
2022-05-01_12-45-35, 45.500000, 25.000000, 15.750000, 15.810000, 12.412756
2022-05-01_12-45-40, 45.500000, 24.900000, 15.630000, 15.690000, 12.321926
2022-05-01_12-45-44, 45.500000, 25.000000, 15.560000, 15.630000, 12.412756
2022-05-01_12-45-48, 45.500000, 25.000000, 15.440000, 15.500000, 12.412756
2022-05-01_12-45-52, 45.500000, 25.000000, 15.310000, 15.380000, 12.412756
2022-05-01_12-45-56, 45.500000, 25.000000, 15.310000, 15.380000, 12.412756
2022-05-01_12-46-00, 45.500000, 25.000000, 15.310000, 15.380000, 12.412756
2022-05-01_12-46-04, 45.500000, 25.000000, 15.310000, 15.380000, 12.412756
2022-05-01_12-46-08, 45.500000, 25.000000, 15.380000, 15.380000, 12.412756
2022-05-01_12-46-12, 45.500000, 25.000000, 15.440000, 15.500000, 12.412756
2022-05-01_12-46-17, 45.500000, 25.000000, 15.560000, 15.560000, 12.412756
2022-05-01_12-46-21, 45.500000, 25.000000, 15.690000, 15.630000, 12.412756
2022-05-01_12-46-25, 45.500000, 25.000000, 15.750000, 15.750000, 12.412756
2022-05-01_12-46-29, 45.500000, 24.900000, 15.880000, 15.810000, 12.321926
2022-05-01_12-46-33, 45.500000, 25.000000, 16.000000, 15.940000, 12.412756
2022-05-01_12-46-37, 45.500000, 24.900000, 16.060000, 16.000000, 12.321926
2022-05-01_12-46-41, 45.500000, 25.000000, 16.190000, 16.190000, 12.412756
2022-05-01_12-46-45, 45.500000, 25.000000, 16.250000, 16.250000, 12.412756
2022-05-01_12-46-49, 45.500000, 25.000000, 16.370000, 16.310000, 12.412756
2022-05-01_12-46-54, 45.500000, 25.000000, 16.500000, 16.440000, 12.412756
2022-05-01_12-46-58, 45.500000, 25.000000, 16.620000, 16.500000, 12.412756
2022-05-01_12-47-02, 45.500000, 25.000000, 16.690000, 16.620000, 12.412756
2022-05-01_12-47-06, 45.500000, 25.000000, 16.750000, 16.690000, 12.412756
2022-05-01_12-47-10, 45.500000, 25.000000, 16.870000, 16.750000, 12.412756
2022-05-01_12-47-14, 45.500000, 25.000000, 16.940000, 16.870000, 12.412756
2022-05-01_12-47-18, 45.500000, 25.000000, 17.000000, 16.870000, 12.412756
2022-05-01_12-47-22, 45.500000, 24.900000, 17.060000, 17.000000, 12.321926
2022-05-01_12-47-26, 45.500000, 25.000000, 17.120000, 17.060000, 12.412756
2022-05-01_12-47-30, 45.500000, 24.900000, 17.190000, 17.120000, 12.321926
2022-05-01_12-47-35, 45.500000, 25.000000, 17.250000, 17.120000, 12.412756
2022-05-01_12-47-39, 45.500000, 24.900000, 17.250000, 17.190000, 12.321926
2022-05-01_12-47-43, 45.500000, 25.000000, 17.250000, 17.190000, 12.412756
2022-05-01_12-47-47, 45.500000, 25.000000, 17.250000, 17.190000, 12.412756
2022-05-01_12-47-51, 45.500000, 24.900000, 17.190000, 17.190000, 12.321926
2022-05-01_12-47-55, 45.500000, 25.000000, 17.190000, 17.120000, 12.412756
2022-05-01_12-47-59, 45.500000, 24.900000, 17.120000, 17.120000, 12.321926
2022-05-01_12-48-03, 45.500000, 25.000000, 17.120000, 17.060000, 12.412756
2022-05-01_12-48-07, 45.500000, 25.000000, 17.060000, 17.000000, 12.412756
2022-05-01_12-48-12, 45.500000, 25.000000, 17.000000, 16.940000, 12.412756
2022-05-01_12-48-16, 45.500000, 24.900000, 16.940000, 16.870000, 12.321926
2022-05-01_12-48-20, 45.500000, 24.900000, 16.870000, 16.810000, 12.321926
2022-05-01_12-48-24, 45.500000, 24.900000, 16.750000, 16.810000, 12.321926
2022-05-01_12-48-28, 45.600000, 25.000000, 16.690000, 16.690000, 12.446205
2022-05-01_12-48-32, 45.600000, 25.000000, 16.620000, 16.620000, 12.446205
2022-05-01_12-48-36, 45.500000, 24.900000, 16.560000, 16.500000, 12.321926
2022-05-01_12-48-40, 45.600000, 25.000000, 16.440000, 16.440000, 12.446205
2022-05-01_12-48-44, 45.600000, 25.000000, 16.310000, 16.370000, 12.446205
2022-05-01_12-48-49, 45.600000, 25.000000, 16.190000, 16.250000, 12.446205
2022-05-01_12-48-53, 45.600000, 25.000000, 16.120000, 16.190000, 12.446205
2022-05-01_12-48-57, 45.600000, 25.000000, 16.060000, 16.000000, 12.446205
2022-05-01_12-49-01, 45.600000, 24.900000, 15.940000, 15.940000, 12.355351
